user_id,country,acquisition_channel,registration_date
4744,DE,Paid Social,2023-10-23
4745,US,Organic Search,2023-03-23
4746,US,Paid Social,2023-09-08
4747,US,Direct,2023-02-15
4748,US,Paid Social,2023-03-08
4749,US,Organic Search,2023-11-11
4750,AU,Email,2023-08-11
4751,US,Paid Social,2023-11-21
4752,UK,Organic Search,2023-08-08
4753,CA,Paid Social,2023-07-26
4754,UK,Direct,2023-08-08
4755,DE,Organic Search,2023-09-02
4756,DE,Organic Search,2023-07-16
4757,US,Organic Search,2023-01-03
4758,AU,Referral,2023-01-20
4759,UK,Organic Search,2023-10-01
4760,DE,Paid Social,2023-04-13
4761,UK,Email,2023-07-11
4762,DE,Organic Search,2023-01-08
4763,AU,Referral,2023-06-14
4764,US,Email,2023-09-29
4765,UK,Email,2023-04-08
4766,DE,Organic Search,2023-01-10
4767,DE,Paid Social,2023-12-13
4768,US,Direct,2023-01-03
4769,CA,Referral,2023-11-17
4770,US,Organic Search,2023-05-08
4771,US,Direct,2023-04-26
4772,UK,Paid Social,2023-12-22
4773,US,Organic Search,2023-06-26
4774,AU,Paid Social,2023-06-09
4775,US,Direct,2023-03-08
4776,AU,Paid Social,2023-02-22
4777,US,Paid Social,2023-07-16
4778,US,Referral,2023-09-15
4779,US,Paid Social,2023-10-29
4780,US,Paid Social,2023-06-06
4781,US,Paid Social,2023-03-27
4782,US,Paid Social,2023-02-03
4783,UK,Paid Social,2023-01-24
4784,US,Email,2023-06-02
4785,UK,Paid Social,2023-05-29
4786,US,Direct,2023-08-22
4787,DE,Organic Search,2023-09-24
4788,DE,Organic Search,2023-11-02
4789,UK,Paid Social,2023-09-26
4790,US,Organic Search,2023-06-22
4791,US,Organic Search,2023-08-11
4792,DE,Paid Social,2023-12-18
4793,US,Organic Search,2023-03-10
4794,US,Organic Search,2023-06-25
4795,US,Paid Social,2023-09-08
4796,US,Paid Social,2023-07-03
4797,US,Email,2023-04-07
4798,AU,Paid Social,2023-03-26
4799,US,Paid Social,2023-07-26
4800,CA,Email,2023-01-10
4801,US,Direct,2023-04-27
4802,US,Organic Search,2023-04-25
4803,DE,Organic Search,2023-03-09
4804,US,Paid Social,2023-04-19
4805,AU,Paid Social,2023-01-12
4806,UK,Direct,2023-10-29
4807,US,Direct,2023-09-16
4808,DE,Paid Social,2023-03-28
4809,US,Referral,2023-03-05
4810,DE,Paid Social,2023-07-07
4811,US,Organic Search,2023-12-31
4812,DE,Email,2023-11-30
4813,US,Organic Search,2023-01-20
4814,UK,Direct,2023-07-12
4815,AU,Referral,2023-11-24
4816,DE,Paid Social,2023-05-11
4817,DE,Paid Social,2023-10-01
4818,AU,Paid Social,2023-11-16
4819,DE,Paid Social,2023-01-25
4820,US,Paid Social,2023-11-01
4821,US,Paid Social,2023-01-25
4822,US,Direct,2023-12-05
4823,US,Paid Social,2023-02-25
4824,US,Organic Search,2023-12-01
4825,UK,Paid Social,2023-01-11
4826,US,Direct,2023-01-25
4827,CA,Paid Social,2023-12-20
4828,US,Paid Social,2023-03-01
4829,US,Direct,2023-08-02
4830,UK,Paid Social,2023-08-16
4831,AU,Paid Social,2023-07-14
4832,CA,Email,2023-03-05
4833,CA,Organic Search,2023-10-08
4834,US,Referral,2023-05-10
4835,UK,Organic Search,2023-08-31
4836,US,Organic Search,2023-12-26
4837,US,Email,2023-03-20
4838,UK,Organic Search,2023-04-16
4839,US,Direct,2023-12-22
4840,US,Email,2023-12-18
4841,DE,Email,2023-11-19
4842,DE,Referral,2023-01-05
4843,US,Organic Search,2023-06-04
4844,US,Direct,2023-08-04
4845,US,Organic Search,2023-12-05
4846,US,Paid Social,2023-02-21
4847,DE,Email,2023-12-06
4848,US,Paid Social,2023-09-24
4849,AU,Paid Social,2023-05-19
4850,US,Paid Social,2023-11-15
4851,DE,Paid Social,2023-11-07
4852,US,Referral,2023-12-25
4853,AU,Organic Search,2023-03-12
4854,US,Paid Social,2023-08-03
4855,CA,Email,2023-02-23
4856,US,Paid Social,2023-09-19
4857,US,Organic Search,2023-11-13
4858,DE,Paid Social,2023-03-02
4859,DE,Paid Social,2023-05-25
4860,DE,Organic Search,2023-02-28
4861,CA,Email,2023-02-24
4862,AU,Paid Social,2023-09-12
4863,US,Email,2023-04-12
4864,US,Email,2023-11-08
4865,US,Paid Social,2023-04-13
4866,CA,Organic Search,2023-05-15
4867,US,Paid Social,2023-09-25
4868,US,Organic Search,2023-04-14
4869,UK,Email,2023-07-03
4870,AU,Organic Search,2023-12-27
4871,US,Organic Search,2023-07-29
4872,US,Paid Social,2023-06-01
4873,US,Organic Search,2023-03-24
4874,US,Organic Search,2023-01-21
4875,US,Paid Social,2023-10-08
4876,CA,Organic Search,2023-09-12
4877,CA,Organic Search,2023-04-17
4878,CA,Paid Social,2023-12-19
4879,US,Direct,2023-09-04
4880,AU,Paid Social,2023-06-19
4881,US,Paid Social,2023-05-01
4882,UK,Paid Social,2023-01-02
4883,AU,Paid Social,2023-01-07
4884,US,Email,2023-12-10
4885,US,Organic Search,2023-02-15
4886,DE,Paid Social,2023-02-26
4887,US,Email,2023-10-21
4888,CA,Email,2023-12-09
4889,US,Organic Search,2023-09-10
4890,CA,Organic Search,2023-03-18
4891,US,Direct,2023-02-16
4892,US,Organic Search,2023-09-19
4893,CA,Email,2023-02-08
4894,US,Direct,2023-02-21
4895,US,Direct,2023-05-12
4896,US,Organic Search,2023-11-26
4897,US,Direct,2023-04-29
4898,US,Paid Social,2023-08-22
4899,US,Email,2023-06-01
4900,DE,Organic Search,2023-05-16
4901,US,Organic Search,2023-08-26
4902,UK,Paid Social,2023-01-26
4903,US,Organic Search,2023-02-21
4904,US,Paid Social,2023-03-31
4905,DE,Email,2023-01-21
4906,US,Paid Social,2023-05-29
4907,DE,Email,2023-07-04
4908,US,Organic Search,2023-12-13
4909,CA,Organic Search,2023-06-10
4910,UK,Organic Search,2023-08-07
4911,DE,Paid Social,2023-03-01
4912,UK,Email,2023-02-18
4913,UK,Organic Search,2023-01-24
4914,US,Paid Social,2023-01-05
4915,US,Paid Social,2023-03-12
4916,DE,Email,2023-12-06
4917,US,Organic Search,2023-11-28
4918,US,Organic Search,2023-03-29
4919,AU,Organic Search,2023-06-18
4920,US,Paid Social,2023-07-03
4921,DE,Organic Search,2023-08-13
4922,CA,Email,2023-11-15
4923,UK,Paid Social,2023-05-18
4924,DE,Paid Social,2023-02-17
4925,US,Paid Social,2023-07-10
4926,US,Organic Search,2023-06-25
4927,UK,Paid Social,2023-04-04
4928,US,Referral,2023-02-28
4929,CA,Email,2023-07-25
4930,DE,Email,2023-07-24
4931,UK,Email,2023-08-22
4932,US,Organic Search,2023-05-20
4933,DE,Organic Search,2023-07-17
4934,UK,Organic Search,2023-12-20
4935,UK,Paid Social,2023-09-02
4936,US,Organic Search,2023-08-04
4937,DE,Paid Social,2023-11-29
4938,UK,Paid Social,2023-03-27
4939,AU,Email,2023-02-27
4940,AU,Direct,2023-03-09
4941,US,Email,2023-12-23
4942,UK,Organic Search,2023-01-31
4943,AU,Organic Search,2023-03-23
4944,US,Paid Social,2023-02-23
4945,AU,Organic Search,2023-08-02
4946,DE,Organic Search,2023-10-30
4947,CA,Paid Social,2023-09-05
4948,CA,Organic Search,2023-10-19
4949,AU,Paid Social,2023-12-14
4950,AU,Paid Social,2023-08-13
4951,US,Paid Social,2023-04-03
4952,US,Paid Social,2023-11-09
4953,UK,Paid Social,2023-07-14
4954,CA,Organic Search,2023-07-03
4955,UK,Organic Search,2023-11-10
4956,CA,Paid Social,2023-01-15
4957,US,Direct,2023-12-17
4958,CA,Direct,2023-03-08
4959,US,Paid Social,2023-09-05
4960,CA,Organic Search,2023-09-07
4961,UK,Paid Social,2023-02-27
4962,US,Paid Social,2023-07-30
4963,US,Paid Social,2023-08-14
4964,CA,Paid Social,2023-01-24
4965,UK,Paid Social,2023-02-02
4966,US,Paid Social,2023-05-14
4967,DE,Direct,2023-12-02
4968,CA,Organic Search,2023-06-10
4969,DE,Direct,2023-01-07
4970,UK,Organic Search,2023-12-27
4971,UK,Organic Search,2023-12-14
4972,DE,Referral,2023-09-26
4973,UK,Referral,2023-10-23
4974,CA,Organic Search,2023-10-17
4975,US,Paid Social,2023-04-25
4976,UK,Organic Search,2023-12-09
4977,US,Paid Social,2023-06-23
4978,US,Email,2023-09-23
4979,US,Referral,2023-09-25
4980,US,Paid Social,2023-12-19
4981,DE,Paid Social,2023-12-25
4982,US,Paid Social,2023-11-13
4983,CA,Paid Social,2023-02-18
4984,AU,Email,2023-08-10
4985,UK,Email,2023-12-05
4986,US,Paid Social,2023-05-08
4987,CA,Paid Social,2023-09-04
4988,CA,Organic Search,2023-06-27
4989,CA,Organic Search,2023-12-06
4990,AU,Email,2023-12-13
4991,DE,Paid Social,2023-11-25
4992,UK,Paid Social,2023-07-17
4993,US,Paid Social,2023-03-18
4994,CA,Email,2023-10-13
4995,US,Organic Search,2023-11-10
4996,DE,Email,2023-01-28
4997,US,Email,2023-01-06
4998,US,Email,2023-11-26
4999,AU,Paid Social,2023-03-22
5000,UK,Organic Search,2023-09-16
